Gen	Min	Max	AVG
69	18.6	25.0	23.223873873873874
70	18.233333333333334	25.0	23.21711711711711
71	18.333333333333332	25.0	23.19729729729729
72	18.366666666666667	25.0	23.320270270270274
73	18.9	25.0	23.368918918918915
74	19.133333333333333	25.0	23.400450450450457
75	19.1	25.0	23.341891891891894
76	18.933333333333334	25.0	23.401351351351355
77	18.966666666666665	24.966666666666665	23.35315315315315
78	19.1	24.966666666666665	23.42432432432432
79	19.533333333333335	24.966666666666665	23.485585585585582
80	19.366666666666667	24.966666666666665	23.50855855855856
81	19.566666666666666	24.966666666666665	23.516216216216215
82	19.933333333333334	24.966666666666665	23.523423423423424
83	19.8	24.966666666666665	23.5
84	19.933333333333334	24.966666666666665	23.549549549549557
85	20.033333333333335	24.966666666666665	23.590990990990992
86	20.033333333333335	24.966666666666665	23.579279279279273
87	20.3	24.966666666666665	23.618918918918915
88	20.133333333333333	24.966666666666665	23.6527027027027
89	20.3	24.966666666666665	23.6536036036036
90	20.266666666666666	24.966666666666665	23.668018018018017
91	20.433333333333334	24.933333333333334	23.693693693693685
92	20.033333333333335	24.966666666666665	23.681981981981988
93	20.366666666666667	24.933333333333334	23.70360360360361
94	20.266666666666666	24.933333333333334	23.690990990990986
95	20.6	24.933333333333334	23.670720720720723
96	20.5	24.933333333333334	23.69324324324324
97	20.7	24.9	23.71531531531532
98	20.833333333333332	24.9	23.753153153153153
99	20.566666666666666	24.9	23.752702702702706
100	20.6	24.866666666666667	23.770720720720718
101	21.1	24.9	23.77387387387387
102	20.9	24.9	23.753603603603604
103	21.166666666666668	24.866666666666667	23.78648648648649
104	21.0	24.866666666666667	23.80135135135135
105	20.866666666666667	24.866666666666667	23.78603603603603
106	20.933333333333334	24.866666666666667	23.804504504504504
107	21.3	24.9	23.8509009009009
108	21.166666666666668	24.9	23.851801801801802
109	21.266666666666666	24.9	23.891891891891895
110	21.366666666666667	24.9	23.92297297297297
111	21.466666666666665	24.9	23.95810810810811
112	21.333333333333332	24.9	23.958558558558558
113	21.266666666666666	24.9	23.98153153153153
114	21.166666666666668	24.866666666666667	23.99144144144144
115	21.366666666666667	24.866666666666667	23.999999999999996
116	21.366666666666667	24.9	24.014864864864865
117	21.666666666666668	24.866666666666667	24.0490990990991
118	21.133333333333333	24.833333333333332	24.057657657657657
119	21.433333333333334	24.866666666666667	24.084234234234234
120	21.433333333333334	24.833333333333332	24.089639639639646
121	21.5	24.866666666666667	24.116216216216216
122	21.6	24.9	24.15855855855856
123	21.766666666666666	24.9	24.198198198198195
124	21.833333333333332	24.9	24.213063063063057
125	22.033333333333335	24.9	24.248198198198192
126	22.0	24.9	24.250450450450444
127	21.866666666666667	24.9	24.213963963963963
128	21.866666666666667	24.833333333333332	24.21036036036036
129	22.0	24.833333333333332	24.21891891891892
130	22.0	24.833333333333332	24.228378378378384
131	22.033333333333335	24.833333333333332	24.227927927927926
132	22.233333333333334	24.833333333333332	24.25945945945946
133	22.133333333333333	24.866666666666667	24.241441441441445
134	22.066666666666666	24.866666666666667	24.230630630630632
135	21.566666666666666	24.833333333333332	24.230180180180184
136	21.933333333333334	24.866666666666667	24.25045045045045
137	22.066666666666666	24.833333333333332	24.278828828828825
138	22.466666666666665	24.866666666666667	24.266666666666666
139	22.466666666666665	24.866666666666667	24.264864864864865
140	22.433333333333334	24.8	24.264864864864872
141	22.466666666666665	24.833333333333332	24.26621621621622
142	22.2	24.766666666666666	24.285135135135135
143	22.433333333333334	24.8	24.271171171171172
144	22.566666666666666	24.8	24.290540540540537
145	22.733333333333334	24.8	24.3036036036036
146	22.5	24.8	24.32522522522522
147	22.366666666666667	24.833333333333332	24.328378378378382
148	22.4	24.8	24.31351351351352
149	22.333333333333332	24.8	24.31981981981982
